	id	codigo_ngbe	codigo_ngbe_text	nombre_extendido	identificador_geografico	nombre_alternativo_2	nombre_alternativo_3	nombre_variante_1	nombre_variante_2	nombre_variante_3	fuente_extendido	fuente_idg	fuente_alternativo_2	fuente_alternativo_3	fuente_variante_1	fuente_variante_2	fuente_variante_3	idioma_extendido	idioma_idg	idioma_alternativo_2	idioma_alternativo_3	idioma_variante_1	idioma_variante_2	idioma_variante_3	estatus_extendido	estatus_idg	estatus_alternativo_2	estatus_alternativo_3	estatus_variante_1	estatus_variante_2	estatus_variante_3	long_etrs89_regcan95	lat_etrs89_regcan95	huso_etrs89_regcan95	x_utm_etrs89_regcan95	y_utm_etrs89_regcan95	hojamtn_25	codigo_ine	provincias_nombre	provincias_id
902847	508340	4.2.2	Orografía continental y áreas geográficas.Paraje		Prado del Rey							BTN25																				-6.84997550999992	38.423278752	29.0	687686.38	4254969.42	0853c1	06070	Badajoz	06
904086	90374	4.2.2	Orografía continental y áreas geográficas.Paraje		Linares							BTN25																				-4.15972676799993	42.7371194230001	30.0	405070.07	4732275.06	0134c3	09415	Burgos	09
904306	118239	4.2.2	Orografía continental y áreas geográficas.Paraje		Navas de San Juan							BTN25																				-3.47851397499994	42.6289051750001	30.0	460763.17	4719717.65	0168c1	09272	Burgos	09
904373	144390	4.2.2	Orografía continental y áreas geográficas.Paraje		Posadas							BTN25																				-4.21808123499994	42.3474737340001	30.0	399671.36	4689075.46	0198c4	09024	Burgos	09
904479	147129	4.2.2	Orografía continental y áreas geográficas.Paraje		Linares							BTN25																				-3.19738786699992	42.3906861250001	30.0	483753.17	4693174.0	0201c4	09048	Burgos	09
906788	587816	4.2.2	Orografía continental y áreas geográficas.Paraje		Carboneros							BTN25																				-6.18261935299995	36.3964869820001	29.0	752677.07	4031614.07	1069c3	11015	Cádiz	11
907634	484897	4.2.2	Orografía continental y áreas geográficas.Paraje		Siles							BTN25																				-3.50341798299991	38.928710843	30.0	456364.32	4308986.05	0786c1	13053	Ciudad Real	13
909411	583019	4.2.2	Orografía continental y áreas geográficas.Paraje		Vilches							BTN25																				-4.33978271799992	36.7532960190001	30.0	380404.25	4068342.04	1053c2	29067	Málaga	29
909453	563108	4.2.2	Orografía continental y áreas geográficas.Paraje		Espejo							BTN25																				-4.72009289699992	37.2219251020001	30.0	347392.63	4120877.61	1006c3	29001	Málaga	29
910066	247728	4.2.2	Orografía continental y áreas geográficas.Paraje		Torres							BTN25																				1.09387208200008	41.8228760820001	31.0	341698.71	4631866.9	0360c2	25003	Lleida	25
910427	174083	4.2.2	Orografía continental y áreas geográficas.Paraje		Carboneros							BTN25																				-2.50219563199994	42.2075196540001	30.0	541092.8	4672937.24	0242c3	26081	La Rioja	26
910982	99251	4.2.2	Orografía continental y áreas geográficas.Paraje		Padul							BTN25																				-1.22808860299995	42.7279058440001	30.0	645063.09	4732122.15	0142c4	31209	Navarra	31
913224	9918	4.2.2	Orografía continental y áreas geográficas.Paraje		Otura							BTN25																				-5.49749761399994	43.367675933	30.0	297647.33	4804675.29	0030c3	33040	Asturias	33
916733	306927	4.2.2	Orografía continental y áreas geográficas.Paraje		Colmenar							BTN25																				-6.91089384499992	41.0227019960001	29.0	675642.19	4543379.43	0448Bc4	37132	Salamanca	37
916871	311810	4.2.2	Orografía continental y áreas geográficas.Paraje		Montoro							BTN25																				-5.35858183699992	41.0169071350001	30.0	301682.48	4543313.59	0453c3	37374	Salamanca	37
919152	575275	4.2.2	Orografía continental y áreas geográficas.Paraje		Valenzuela							BTN25																				-5.39660571299993	36.9909058550001	30.0	286716.73	4096548.36	1036c1	41035	Sevilla	41
923738	441995	4.2.2	Orografía continental y áreas geográficas.Paraje		Pedrera							BTN25																				-0.358093322999935	39.7382812320001	30.0	726385.77	4402047.56	0668c3	46245	València/Valencia	46
926749	170445	4.2.2	Orografía continental y áreas geográficas.Paraje		Montellano							BTN25																				-4.02819854599994	42.2291280420001	30.0	415152.75	4675728.26	0237c3	09456	Burgos	09
927156	506069	4.2.2	Orografía continental y áreas geográficas.Paraje		Vilches							BTN25																				-1.52551298799995	38.5015265660001	30.0	628572.64	4262492.85	0843c4	02037	Albacete	02
929793	385386	4.2.2	Orografía continental y áreas geográficas.Paraje		Dos Hermanas							BTN25																				-1.98248160299994	40.3875133440001	30.0	586362.83	4471265.77	0564c4	16078	Cuenca	16
932820	25760	4.2.2	Orografía continental y áreas geográficas.Paraje		Oria							BTN25																				-5.11450148099993	43.2332762930001	30.0	328301.44	4788890.94	0055c3	33003	Asturias	33
933375	26724	4.2.2	Orografía continental y áreas geográficas.Paraje		Huesa							BTN25																				-4.67419485799991	43.2968752020001	30.0	364196.77	4795143.99	0056c2	33046	Asturias	33
935880	295223	4.2.2	Orografía continental y áreas geográficas.Paraje		Montoro							BTN25																				-3.86529519399994	41.2487179890001	30.0	427501.23	4566728.67	0430c4	40040	Segovia	40
937749	236903	4.2.2	Orografía continental y áreas geográficas.Paraje		Carboneros							BTN25																				-4.51000978899992	41.730713026	30.0	374417.03	4620979.95	0344c3	47144	Valladolid	47
943264	507728	4.2.2	Orografía continental y áreas geográficas.Paraje		Ronda							BTN25																				-0.158020084999919	38.6450804760001	30.0	747339.26	4281224.54	0848c1	03075,03107	Alacant/Alicante	03
949203	539913	4.2.2	Orografía continental y áreas geográficas.Paraje		Cazalilla							BTN25																				-4.49481198899991	37.672912495	30.0	368174.91	4170576.07	0945c3	14019	Córdoba	14
949388	548206	4.2.2	Orografía continental y áreas geográficas.Paraje		Illora							BTN25																				-4.46520991599994	37.524475034	30.0	370528.59	4154065.14	0967c3	14013	Córdoba	14
949998	531951	4.2.2	Orografía continental y áreas geográficas.Paraje		Humilladero							BTN25																				-4.29687451699994	37.970886755	30.0	386090.49	4203378.09	0924c2	14066	Córdoba	14
950080	532083	4.2.2	Orografía continental y áreas geográficas.Paraje		Hinojares							BTN25																				-4.35729887099995	37.8884891230001	30.0	380649.79	4194311.03	0924c3	14014	Córdoba	14
950757	539306	4.2.2	Orografía continental y áreas geográficas.Paraje		Martos							BTN25																				-5.03491099099995	37.7426756440001	30.0	320708.23	4179214.32	0943c3	14033	Córdoba	14
950781	539374	4.2.2	Orografía continental y áreas geográficas.Paraje		Luque							BTN25																				-4.94689839299991	37.6746823780001	30.0	328306.75	4171504.57	0943c4	14017	Córdoba	14
950996	547450	4.2.2	Orografía continental y áreas geográficas.Paraje		Alamedilla							BTN25																				-4.73620520099996	37.5853273270001	30.0	346705.42	4161224.75	0966c1	14040	Córdoba	14
951038	547537	4.2.2	Orografía continental y áreas geográficas.Paraje		Dos Hermanas							BTN25																				-4.60278332099995	37.649108777	30.0	358607.32	4168092.24	0966c2	14041	Córdoba	14
951041	547522	4.2.2	Orografía continental y áreas geográficas.Paraje		Huelma							BTN25																				-4.64849831999993	37.5985107920001	30.0	354475.56	4162547.97	0966c2	14042	Córdoba	14
951072	547563	4.2.2	Orografía continental y áreas geográficas.Paraje		Marmolejo							BTN25																				-4.55102546899991	37.637512083	30.0	363152.25	4166728.74	0966c2	14025	Córdoba	14
951310	556048	4.2.2	Orografía continental y áreas geográficas.Paraje		Santaella							BTN25																				-4.79479912799991	37.4887089030001	30.0	341326.89	4150601.48	0988c1	14060	Córdoba	14
951645	510250	4.2.2	Orografía continental y áreas geográficas.Paraje		Estepa							BTN25																				-5.33142091299993	38.493102939	30.0	296672.9	4263103.73	0857c2	14035	Córdoba	14
951814	510590	4.2.2	Orografía continental y áreas geográficas.Paraje		Torres							BTN25																				-4.86438002199992	38.4348755120001	30.0	337277.16	4255713.2	0858c2	14023	Córdoba	14
951859	510680	4.2.2	Orografía continental y áreas geográficas.Paraje		Carmona							BTN25																				-4.94268811499995	38.4124756180001	30.0	330389.45	4253368.6	0858c4	14003	Córdoba	14
952365	523664	4.2.2	Orografía continental y áreas geográficas.Paraje		Alameda							BTN25																				-5.48291004799995	38.0878901980001	30.0	282251.11	4218478.15	0900c1	14036	Córdoba	14
952378	523915	4.2.2	Orografía continental y áreas geográficas.Paraje		Marmolejo							BTN25																				-4.98321538199991	38.1489259530001	30.0	326223.39	4224197.06	0901c2	14026	Córdoba	14
952570	319474	4.2.2	Orografía continental y áreas geográficas.Paraje		Montellano							MITMA.IGN.BTN25																				-2.70568884999994	41.1179203790001	30.0	524707.86	4551889.2	0461c1	19257	Guadalajara	19
953882	147020	4.2.2	Orografía continental y áreas geográficas.Paraje		Linares							MITMA.IGN.BTN25																				-3.19860856299994	42.3820801580001	30.0	483650.47	4692218.66	0201c4	09048,09360	Burgos	09
955658	262453	4.2.2	Orografía continental y áreas geográficas.Paraje		Colmenar							MITMA.IGN.BTN25																				-2.49169922299996	41.5316771400001	30.0	542403.57	4597905.71	0379c3	42020,42204	Soria	42
955754	69519	4.2.2	Orografía continental y áreas geográficas.Paraje		Montellano							MITMA.IGN.NGBE							spa							Normalizado						-3.18389786599994	42.886719757	30.0	484983.27	4748251.74	0111c3	01055	Araba/Álava	01
956607	311346	4.2.2	Orografía continental y áreas geográficas.Paraje		Ronda							MITMA.IGN.BTN25																				-5.47601470499995	41.142884086	30.0	292204.91	4557573.81	0453c1	37017,37224,37231,49241	Zamora,Salamanca	49,37
963482	210243	4.2.2	Orografía continental y áreas geográficas.Paraje		Torres							BTN25																				-7.51898224199994	41.9887086830001	29.0	622677.5	4649583.37	0303c1	32050	Ourense	32
964022	255821	4.2.2	Orografía continental y áreas geográficas.Paraje		Pinar							BTN25																				-4.34570212899996	41.516113949	30.0	387710.54	4596927.32	0373c4	47054	Valladolid	47
964190	255526	4.2.2	Orografía continental y áreas geográficas.Paraje		Marchena							BTN25																				-4.48681351299996	41.575500348	30.0	376048.97	4603713.63	0373c3	47173	Valladolid	47
965121	313985	4.2.2	Orografía continental y áreas geográficas.Paraje		Alameda							BTN25																				-4.64068634699993	41.0507202970001	30.0	362118.96	4545684.18	0455c4	40058	Segovia	40
968579	203180	4.2.2	Orografía continental y áreas geográficas.Paraje		Santa Fe							BTN25																				0.924682664000045	42.1317141390001	31.0	328478.23	4666484.8	0290c1	25098	Lleida	25
970240	547201	4.2.2	Orografía continental y áreas geográficas.Paraje		Santaella							BTN25																				-5.04498253199995	37.58007803	30.0	319427.13	4161191.23	0965c3	41039	Sevilla	41
970441	399876	4.2.2	Orografía continental y áreas geográficas.Paraje		Montemayor							BTN25																				-2.05841018199993	40.2402955270001	30.0	580091.98	4454853.38	0587c3	16245	Cuenca	16
972638	503925	4.2.2	Orografía continental y áreas geográficas.Paraje		Sabiote							BTN25																				-3.19842541899993	38.5084841860001	30.0	482699.74	4262253.49	0838c4	13090	Ciudad Real	13
972815	396654	4.2.2	Orografía continental y áreas geográficas.Paraje		Humilladero							BTN25																				-2.86120799599996	40.3286737020001	30.0	511790.24	4464247.06	0584c2	19022	Guadalajara	19
972850	396720	4.2.2	Orografía continental y áreas geográficas.Paraje		Humilladero							BTN25																				-3.13140778099995	40.2338869290001	30.0	488821.43	4453725.18	0584c3	28025	Madrid	28
974225	422345	4.2.2	Orografía continental y áreas geográficas.Paraje		Colmenar							BTN25																				-2.99578834799991	39.8842779560001	30.0	500360.11	4414913.34	0632c4	16002,16106	Cuenca	16
975151	436926	4.2.2	Orografía continental y áreas geográficas.Paraje		Prado del Rey							BTN25																				-2.96087627399993	39.728881286	30.0	503352.75	4397667.13	0660c4	16249	Cuenca	16
975837	433332	4.2.2	Orografía continental y áreas geográficas.Paraje		Dos Hermanas							BTN25																				-5.18310465999991	39.685730343	30.0	312790.91	4395155.43	0654c3	10213	Cáceres	10
976273	465602	4.2.2	Orografía continental y áreas geográficas.Paraje		Antequera							MITMA.IGN.BTN25																				-6.89440947599991	39.2985235280001	29.0	681566.32	4352018.47	0727c2	06006,06123	Badajoz	06
976682	70179	4.2.2	Orografía continental y áreas geográficas.Paraje		Humilladero			El Amulladero				C.A. País Vasco			MFOMENTO.IGN.NGBE				spa							Normalizado						-2.72631840799994	42.9663086930001	30.0	522319.52	4757109.77	0112c1	01018	Araba/Álava	01
978487	67096	4.2.2	Orografía continental y áreas geográficas.Paraje		Carboneros							BTN25																				-4.21588099999991	42.8532721340001	30.0	400659.48	4745238.07	0107c4	34004,39092	Cantabria,Palencia	39,34
979972	333798	4.2.2	Orografía continental y áreas geográficas.Paraje		Dos Hermanas							BTN25																				-3.96862660099993	40.8386842890001	30.0	418338.15	4521301.15	0483c4	28120,40181	Madrid,Segovia	28,40
981688	195628	4.2.2	Orografía continental y áreas geográficas.Paraje		Carmona							MITMA.IGN.BTN25																				-4.13800083999996	42.1187146020001	30.0	405928.22	4663583.7	0275c1	09316,34121	Palencia,Burgos	34,09
983543	587398	4.2.2	Orografía continental y áreas geográficas.Paraje		Montellano							MITMA.IGN.BTN25																				-6.07409778199991	36.4644803210001	29.0	762183.31	4039448.76	1069c1	11015,11023	Cádiz	11
984063	351655	4.2.2	Orografía continental y áreas geográficas.Paraje		Montellano							MITMA.IGN.BTN25																				-2.95831238599993	40.7055055370001	30.0	503521.55	4506067.05	0511c4	19053,19074	Guadalajara	19
984742	367601	4.2.2	Orografía continental y áreas geográficas.Paraje		Humilladero							MITMA.IGN.BTN25																				-2.91320850899996	40.554871758	30.0	507348.18	4489349.13	0536c4	19215,19266	Guadalajara	19
986129	364786	4.2.2	Orografía continental y áreas geográficas.Paraje		Carboneros							MITMA.IGN.BTN25																				-3.91571095699993	40.5942990810001	30.0	422516.51	4494124.91	0533c2	28072,28152	Madrid	28
989424	525033	4.2.2	Orografía continental y áreas geográficas.Paraje		Vilches							MITMA.IGN.BTN25																				-3.52227736199995	38.0980837560001	30.0	454206.43	4216826.48	0905c2	23046,23094	Jaén	23
990477	395644	4.2.2	Orografía continental y áreas geográficas.Paraje		Espartinas							MITMA.IGN.BTN25																				-3.60882463399992	40.2033085520001	30.0	448185.2	4450500.58	0582c4	28132,28161	Madrid	28
990812	468607	4.2.2	Orografía continental y áreas geográficas.Paraje		Dos Hermanas							MITMA.IGN.BTN25																				-3.95629833699991	39.3154911590001	30.0	417560.68	4352223.84	0736c2	13036,45200	Toledo,Ciudad Real	45,13
991956	301166	4.2.2	Orografía continental y áreas geográficas.Paraje		Herrera							MITMA.IGN.BTN25																				-2.09851073999994	41.3018798150001	30.0	575470.05	4572661.35	0436c1	50034,50172	Zaragoza	50
994822	67662	4.2.2	Orografía continental y áreas geográficas.Paraje		Humilladero							MITMA.IGN.BTN25																				-3.96270819899991	42.985290934	30.0	421512.26	4759630.98	0108c2	09025,39065	Burgos,Cantabria	09,39
995889	88421	4.2.2	Orografía continental y áreas geográficas.Paraje		Montemayor							MITMA.IGN.BTN25																				-4.65307548699991	42.6788937170001	30.0	364559.47	4726482.17	0132c4	34037,34140	Palencia	34
996993	111934	4.2.2	Orografía continental y áreas geográficas.Paraje		Campillos							MITMA.IGN.BTN25																				-5.90240490699995	42.5289306500001	30.0	261621.63	4712588.6	0160c4	24015,24173	León	24
997033	112151	4.2.2	Orografía continental y áreas geográficas.Paraje		Prado del Rey							MITMA.IGN.BTN25																				-5.62921148699991	42.663879389	30.0	284526.59	4726841.94	0161c2	24061,24163	León	24
