	codparcela	min_fecha	max_fecha	102_coordenada_x_(utm)	103_coordenada_y_(utm)	days
3719	026-00090-02-01	2010-03-16	2010-11-24	345441.0	4166078.0	253
3720	026-00099-06-0	2019-09-02	2019-11-18	389200.0	4158533.0	77
3721	026-00102-00-00	2007-03-28	2009-11-24	368977.0	4108764.0	972
3722	026-00102-02-01	2010-03-09	2014-03-19	368977.0	4108764.0	1471
3723	026-00108-00-00	2006-06-06	2006-11-21	436900.0	4172852.0	168
3724	026-00108-02-00	2011-06-14	2014-11-26	379908.0	4211631.0	1261
3725	026-00124-01	2016-09-21	2018-10-10	493796.605265	4234941.065	749
3726	026-00124-01-01	2010-03-22	2018-07-10	339649.0	4138324.0	3032
3727	026-00125-02-01	2015-03-17	2015-06-30	345226.0	4164966.0	105
3728	026-00131-00--1	2006-03-29	2011-11-29	340801.0	4138868.0	2071
3729	026-00133-00-00	2018-01-30	2021-03-29	207932.0	4140513.0	1154
3730	026-00133-01-01	2014-03-25	2015-11-10	401496.0	4131576.0	595
3731	026-00140-00-00	2006-03-07	2011-11-09	415532.0	4152194.0	2073
3732	026-00152-02-01	2015-03-17	2016-11-23	345226.0	4164966.0	617
3733	026-00154-00-00	2006-03-29	2006-11-22	379437.0	4212613.0	238
3734	026-00156-00-00	2006-05-08	2009-11-24	345014.0	4164848.0	1296
3735	026-00156-02-01	2010-03-10	2014-11-25	3464848.0	4164848.0	1721
3736	026-00172-00-00	2006-03-01	2010-08-03	429223.0	4215456.0	1616
3737	026-00177-01-00	2009-04-22	2011-11-30	391436.0	4158320.0	952
3738	026-00186-02	2009-03-09	2009-11-09	409504.0	4150611.0	245
3739	026-00192-00-00	2006-05-10	2021-03-16	402270.48	4131473.94	5424
3740	026-00233-04	2015-09-02	2020-10-19	493418.0	4213719.0	1874
3741	026-00270-00-00	2006-03-13	2007-11-12	399113.0	4191180.0	609
3742	026-00330-00-00	2006-05-10	2011-11-09	404857.97	4132811.53	2009
3743	026-00538-01	2010-03-15	2011-11-07	409842.0	4150085.0	602
3744	026-00579-01-1	2011-05-25	2011-11-02	437953.0	4170762.0	161
3745	026-054	2009-03-10	2009-11-10			245
3746	027-00001-01-00	2017-03-06	2017-09-25			203
3747	027-00001-10	2016-04-13	2021-03-24	479761.0	4195088.0	1806
3748	027-00002-00-00	2006-03-21	2013-11-27	296763.0	4185124.0	2808
3749	027-00002-01	2009-03-17	2013-11-18	309087.0	4078600.0	1707
3750	027-00002-02-00	2014-03-19	2016-11-23	296763.0	4185124.0	980
3751	027-00002-14-00	2017-03-22	2020-11-18	296763.0	4185124.0	1337
3752	027-00003-00-00	2006-04-26	2009-10-07	151743.0	4140906.0	1260
3753	027-00003-03	2020-04-06	2020-11-17	297241.0	4184870.0	225
3754	027-00007-00-00	2006-04-10	2007-11-12	480090.0	4193727.0	581
3755	027-00007-01	2018-04-04	2021-03-24	309353.0	4078710.0	1085
3756	027-00008-00-00	2006-04-10	2007-11-12	479352.0	4193302.0	581
3757	027-00009-01-01	2010-04-06	2016-11-14	473718.0	4226115.0	2414
3758	027-00010-00-00	2017-03-22	2021-09-23	312736.0	4106413.0	1646
3759	027-00010-01-01	2021-03-03	2021-03-31	312736.0	4106413.0	28
3760	027-00011-03-0	2017-08-14	2021-03-24	354468.0	4106781.0	1318
3761	027-00012-00-00	2006-04-27	2011-08-16	356797.0	4173501.0	1937
3762	027-00012-01-1	2019-07-10	2019-10-02	365817.0	4108642.0	84
3763	027-00014-00-00	2006-05-30	2019-07-08	379800.0	4217697.0	4787
3764	027-00014-01-00	2019-03-18	2021-03-16	453981.0	4139984.0	729
3765	027-00024-03	2010-03-10	2011-11-30	363326.0	4228162.0	630
3766	027-00033-00-00	2006-04-17	2010-11-24	354691.0	4107619.0	1682
3767	027-00041-00-00	2006-03-13	2010-11-23	393429.0	4171190.0	1716
3768	027-00042-03	2017-04-25	2021-03-24	287151.0	4159095.0	1429
3769	027-00047-00-00	2006-04-16	2009-11-24	520161.07	4110503.52	1318
3770	027-00065-00-00	2006-03-13	2010-11-23	393146.0	4171903.0	1716
3771	027-00099-00-00	2006-03-15	2006-11-01	406032.0	4163357.0	231
3772	027-00100-00-00	2006-05-02	2008-11-17	391814.0	4146418.0	930
3773	027-00105-01	2013-05-22	2021-03-24	354167.0	4108002.0	2863
3774	027-00106-01-00	2013-03-19	2013-06-03	464112.0	4231088.0	76
3775	027-00108-00-00	2006-03-08	2006-09-12	432503.0	4173843.0	188
3776	027-00109-01-01	2020-03-11	2020-09-07	428576.0	4214611.0	180
3777	027-00112-01-1	2019-03-11	2021-03-22	474529.0	4225124.0	742
3778	027-00126-00-00	2019-03-25	2019-06-24	395919.0	4171312.0	91
3779	027-00126-01-00	2019-03-25	2020-10-20	395919.0	4171312.0	575
3780	027-00129-00-00	2008-03-17	2019-04-01	395919.0	4171312.0	4032
3781	027-00141-01	2015-09-02	2015-11-09	474934.0	4216343.0	68
3782	027-00145-00-00	2006-07-24	2014-11-25	454126.94	4142375.92	3046
3783	027-00146-01	2009-04-22	2011-11-30	396291.0	4172637.0	952
3784	027-00188-00--1	2006-03-29	2019-06-25	340370.0	4139733.0	4836
3785	027-00188-01-01	2019-04-09	2021-03-16	340370.0	4139733.0	707
3786	027-00188-02-01	2017-03-03	2021-03-31	285012.0	4129167.0	1489
3787	027-00197-01-25	2013-04-17	2013-11-11	459543.0	4202088.0	208
3788	027-00207-00--1	2006-03-29	2019-06-25	339123.0	4139646.0	4836
3789	027-00207-01-01	2019-04-09	2021-03-16	339123.0	4139646.0	707
3790	027-00233-00-00	2006-03-07	2011-11-07	414629.0	4186056.0	2071
3791	027-00240-01-00	2015-07-01	2021-03-15	379160.6	4215018.5	2084
3792	027-00310-00-00	2006-04-10	2007-11-12	475060.0	4215733.0	581
3793	027-00545-00-00	2006-03-08	2008-11-10	408823.0	4150223.0	978
3794	027-00545-01	2009-03-09	2021-03-22	408872.0	4150267.0	4396
3795	027-00546-01	2014-03-24	2014-10-06	493630.0	4212344.0	196
3796	027-00547-01-00	2015-02-23	2021-03-23	493535.0	4212203.0	2220
3797	027-00562-00-00	2006-05-29	2009-11-11	458546.0	4199637.0	1262
3798	027-00588-04-00	2013-03-26	2017-11-08	459481.0	4199047.0	1688
3799	027-01002-01-01	2020-03-11	2021-03-22	428576.0	4214611.0	376
3800	028-00001-00-00	2006-04-10	2015-10-21	478195.0	4192650.0	3481
3801	028-00001-02	2017-05-23	2018-11-06	486835.0	4224398.0	532
3802	028-00001-04-00	2011-03-15	2011-11-29	357753.0	4172970.0	259
3803	028-00004-00-00	2006-04-27	2011-11-29	358389.0	4172638.0	2042
3804	028-00004-02	2018-03-13	2020-10-30	364998.0	4179028.0	962
3805	028-00005-00-00	2012-03-02	2017-11-06	395919.0	4171312.0	2075
3806	028-00005-04-1	2017-03-27	2020-10-27	478642.0	4190998.0	1310
3807	028-00006-00-00	2007-03-16	2007-11-26	395919.0	4171312.0	255
3808	028-00007-00-00	2006-04-05	2010-11-24	353917.0	4108153.0	1694
3809	028-00007-01-1	2017-03-07	2021-03-22	473246.0	4226213.0	1476
3810	028-00007-08	2021-02-03	2021-02-03			0
3811	028-00011-00-00	2007-03-13	2007-06-26	312279.0	4074180.0	105
3812	028-00014-00-00	2006-03-13	2008-11-25	377027.0	4155294.0	988
3813	028-00017-01	2010-03-15	2021-03-24	435267.0	4128452.0	4027
3814	028-00017-01-01	2020-03-31	2021-03-23	372400.0	4109574.0	357
3815	028-00017-02-01	2011-03-07	2011-11-21	364748.0	4110008.0	259
3816	028-00018-03-00	2011-07-18	2011-11-23			128
3817	028-00022-02-01	2010-03-08	2014-11-17	374141.0	4109743.0	1715
3818	028-00025-02	2019-07-01	2019-09-16	367572.0	4176736.0	77
3819	028-00025-13-23	2019-01-03	2020-11-11			678
3820	028-00029-01	2012-03-27	2020-11-16	398618.0	4135647.0	3156
3821	028-00030-00-00	2006-05-03	2011-10-31	465697.0	4169874.0	2007
3822	028-00030-01-01	2017-03-15	2021-03-15	465574.0	4169676.0	1461
3823	028-00045-01	2009-03-17	2013-11-18	311806.0	4074664.0	1707
3824	028-00053-02-0	2019-04-24	2021-03-24	320845.0	4121365.0	700
3825	028-00059-00-00	2017-03-22	2020-10-07	321848.0	4120745.0	1295
3826	028-00066-00-20	2008-07-15	2010-11-08	412835.0	4180595.0	846
3827	028-00066-02	2020-03-16	2020-04-20			35
3828	028-00072-01	2017-09-06	2017-11-08	500994.74	4232915.99	63
3829	028-00102-01-00	2019-06-03	2019-09-16	375966.0	4153717.0	105
3830	028-00122-00-00	2006-03-08	2008-07-09	413541.0	4180358.0	854
3831	028-00126-00-00	2006-03-21	2006-11-22	406841.0	4162255.0	246
3832	028-00129-00-00	2015-03-18	2019-07-08	452126.0	4140841.0	1573
3833	028-00129-01-00	2019-03-19	2021-03-17	452126.0	4140841.0	729
3834	028-00148-00-00	2006-07-11	2007-05-09	451515.0	4142124.0	302
3835	028-00150-00-00	2007-06-20	2014-11-25	445149.0	4143875.0	2715
3836	028-00152-00-00	2006-05-30	2011-11-23	451114.0	4141358.0	2003
3837	028-00167-01-1	2017-03-07	2017-11-07	475600.0	4224060.0	245
3838	028-00168-00-00	2006-03-07	2013-11-12	417275.0	4159270.0	2807
3839	028-00168-01-02	2015-03-23	2019-11-05	417170.0	4159063.0	1688
3840	028-00169-00-00	2006-03-20	2006-11-20	468409.0	4170122.0	245
3841	028-00175-01	2012-03-12	2021-03-22	475518.0	4224090.0	3297
3842	028-00186-01	2013-04-16	2021-03-22	458055.0	4202027.0	2897
3843	028-00190-00-00	2008-04-01	2008-11-04	689158.0	4143054.0	217
3844	028-00195-00-00	2006-07-27	2012-10-03	458538.0	4202079.0	2260
3845	028-00203-01-20	2013-04-17	2021-03-22	458619.0	4202010.0	2896
3846	028-00244-00-00	2006-03-06	2010-11-08	419663.0	4170531.0	1708
3847	028-00258-00-00	2006-04-25	2008-11-04	158127.0	4147190.0	924
3848	028-00306-01-00	2017-03-17	2021-03-28	325713.0	4160725.0	1472
3849	028-00812-00-00	2010-03-24	2011-09-13	522151.0	4144852.0	538
3850	029-00001-00-00	2006-03-20	2008-11-05	485726.0	4224419.0	961
3851	029-00002-14-0	2013-06-03	2015-11-10	480447.0	4189690.0	890
3852	029-00004-06-01	2020-02-04	2021-03-23	413499.0	4158597.0	413
3853	029-00011-01-00	2017-03-10	2019-11-04	292032.0	4115269.0	969
3854	029-00012-11	2016-03-14	2020-10-27	481463.0	4189567.0	1688
3855	029-00013-04	2015-09-16	2015-11-09	376072.0	4216818.0	54
3856	029-00017-00-00	2006-05-30	2011-11-23	452908.0	4139486.0	2003
3857	029-00017-00-01	2008-03-10	2008-03-10	377491.0	4107848.0	0
3858	029-00017-03-00	2016-04-06	2021-03-16	452798.0	4139325.0	1805
3859	029-00024-00-00	2008-10-29	2008-10-29			0
3860	029-00024-00-20	2008-06-24	2012-11-27	356260.0	4149923.0	1617
3861	029-00025-00-00	2006-03-22	2008-11-11	428703.0	4217306.0	965
3862	029-00025-00-10	2008-03-11	2009-11-23	362991.0	4111959.0	622
3863	029-00025-01	2010-03-09	2011-07-11	362991.0	4111959.0	489
3864	029-00025-01-01	2011-03-07	2015-11-09	362991.0	4111959.0	1708
3865	029-00027-00-00	2006-05-08	2010-10-04	343214.0	4156052.0	1610
3866	029-00027-01-00	2010-03-09	2012-07-02	343214.0	4156052.0	846
3867	029-00027-05-01	2014-03-17	2020-11-17	343214.0	4156052.0	2437
3868	029-00027-05-02	2012-03-20	2014-06-09	343214.0	4156052.0	811
3869	029-00030-01	2009-03-09	2021-03-22	407370.0	4148989.0	4396
3870	029-00031-00-00	2006-06-12	2009-11-24	340023.0	4168156.0	1261
3871	029-00031-01-01	2010-03-10	2011-11-30	340023.0	4168156.0	630
3872	029-00032-00-00	2006-05-02	2007-11-14	390228.0	4146882.0	561
3873	029-00033-00-00	2008-03-11	2008-04-01	362047.0	4110064.0	21
3874	029-00038-00-00	2006-03-22	2006-11-22	345422.0	4142894.0	245
3875	029-00042-00-00	2008-03-17	2011-11-28	303030.0	4185873.0	1351
3876	029-00051-00-00	2006-03-29	2007-11-27	341592.0	4154633.0	608
3877	029-00055-00-00	2007-11-13	2007-11-13			0
3878	029-00057-01	2016-04-12	2016-11-14	474717.0	4214100.0	216
3879	029-00060-01	2017-03-08	2017-10-03	323958.0	4120769.0	209
3880	029-00070-01-00	2015-04-06	2020-11-10	303376.0	4185619.0	2045
3881	029-00073-00-00	2006-03-14	2008-11-24	340531.0	4155996.0	986
3882	029-00073-02-01	2009-03-11	2020-11-18	340531.0	4155996.0	4270
3883	029-00075-00-00	2008-03-17	2008-11-17	344279.0	4142564.0	245
3884	029-00077-01	2020-03-04	2021-03-23	298030.0	4127168.0	384
3885	029-00081-06-00	2017-03-13	2021-03-30	326608.0	4155968.0	1478
3886	029-00090-00-00	2006-03-07	2007-11-12	394445.0	4191476.0	615
3887	029-00116-00-00	2006-03-09	2014-11-25	370980.0	4176990.0	3183
3888	029-00116-01	2019-07-01	2019-09-16	370862.0	4176859.0	77
3889	029-00118-00-00	2006-03-07	2012-10-29	343062.0	4141861.0	2428
3890	029-00118-06-00	2009-03-09	2009-11-24	343062.0	4141861.0	260
3891	029-00136-00-00	2006-05-09	2009-11-23	344517.0	4142251.0	1294
3892	029-00136-00-01	2010-03-09	2019-06-26	344517.0	4142251.0	3396
3893	029-00137-01	2013-04-16	2021-03-22	457268.0	4202862.0	2897
3894	029-00150-00-00	2007-03-14	2010-11-16	376001.0	4147818.0	1343
3895	029-00185-00-00	2008-03-17	2009-11-25	377623.0	4147602.0	618
3896	029-00185-01-00	2016-03-15	2016-11-15	376680.0	4215060.0	245
3897	029-00217-05-01	2010-03-10	2011-11-15	343062.0	4141861.0	615
3898	029-00222-01-00	2019-03-19	2021-03-16	344517.0	4142251.0	728
3899	029-00238-00-00	2006-07-24	2007-05-09	453681.99	4144371.1	289
3900	029-00286-02-1	2021-03-16	2021-03-16	449947.0	4141746.0	0
3901	029-00290-00-00	2006-07-25	2019-07-09	449956.0	4141549.0	4732
3902	029-00293-00-00	2006-05-30	2019-07-08	450589.0	4141358.0	4787
3903	029-00293-01-00	2019-03-18	2021-03-16	450552.0	4141228.0	729
3904	029-00311-00-00	2006-04-24	2015-03-18	452170.0	4140965.0	3250
3905	029-00326-08-00	2019-03-26	2020-11-17	449909.0	4141565.0	602
3906	030-00001-00-40	2008-07-15	2010-11-08	409631.0	4184305.0	846
3907	030-00002-00-00	2007-03-20	2008-11-26	361954.0	4112558.0	617
3908	030-00002-01	2018-03-12	2018-10-08	361876.0	4112285.0	210
3909	030-00002-01-01	2014-03-18	2017-11-08	361876.0	4112285.0	1331
3910	030-00002-01-1	2012-03-14	2013-11-25	361876.0	4112285.0	621
3911	030-00005-02-01	2015-03-18	2015-11-04	484465.0	4226721.0	231
3912	030-00005-02-11	2015-03-18	2018-10-10	484465.0	4226721.0	1302
3913	030-00006-00-00	2006-03-29	2009-11-23	362288.0	4111188.0	1335
3914	030-00006-01-00	2010-03-22	2011-07-11	362288.0	4111188.0	476
3915	030-00007-00-00	2006-03-01	2009-11-23	334572.0	4098374.0	1363
3916	030-00007-01	2011-03-15	2015-11-10	416455.0	4170149.0	1701
3917	030-00007-01-01	2010-03-08	2013-07-15	334572.0	4098374.0	1225
3918	030-00008-01-00	2016-03-21	2021-03-24	352479.0	4108414.0	1829
3919	030-00008-06-00	2011-03-16	2015-11-03	352479.0	4108414.0	1693
3920	030-00010-00-80	2008-04-09	2014-11-26	472160.0	4166566.0	2422
3921	030-00011-00-00	2006-03-20	2010-03-16	485175.0	4227517.0	1457
3922	030-00014-00-00	2008-03-11	2009-06-03	362045.0	4110067.0	449
3923	030-00014-03-00	2009-03-11	2012-11-14	362045.0	4110067.0	1344
3924	030-00015-02-01	2014-03-18	2014-11-18	374041.0	41008562.0	245
3925	030-00015-12	2012-03-14	2013-11-25	374022.0	4109029.0	621
3926	030-00016-00-00	2006-07-27	2012-10-03	457297.0	4203266.0	2260
3927	030-00017-00-00	2006-03-15	2006-11-01	404077.0	4163589.0	231
3928	030-00019-01-38	2021-03-10	2021-03-31	299.766	4.098289	21
3929	030-00019-01-94	2017-03-07	2020-11-11	299652.33	4098422.97	1345
3930	030-00021-01-01	2014-03-17	2014-11-18	372591.0	4114928.0	246
3931	030-00026-00-00	2006-05-30	2012-03-21	3428114.0	4143746.0	2122
3932	030-00026-04-01	2014-03-13	2019-03-19	356528.0	4179122.0	1832
3933	030-00051-01-44	2017-03-07	2020-11-11	301885.87	4096181.69	1345
3934	030-00055-02-02	2017-03-29	2021-03-30	322045.0	4154713.0	1462
3935	030-00061-00-00	2006-04-12	2007-11-12	476192.0	4213807.0	579
3936	030-00063-00-00	2015-03-18	2019-07-10	451962.0	4143630.0	1575
3937	030-00063-03-00	2019-03-18	2021-03-16	451962.0	4143630.0	729
3938	030-00066-06-1	2011-03-14	2020-11-17	451697.0	4143964.0	3536
3939	030-00069-02-03	2015-03-31	2021-03-23	455971.0	4219060.0	2184
3940	030-00084-10-00	2019-03-20	2020-09-22	340847.0	4144821.0	552
3941	030-00088-00-00	2006-03-08	2006-09-12	430695.0	4177582.0	188
3942	030-00090-01	2015-09-02	2020-10-19	491624.0	4213448.0	1874
3943	030-00095-00-00	2006-05-30	2008-11-10	503915.0	4200684.0	895
3944	030-00101-00-00	2006-03-21	2009-11-24	372327.0	4214298.0	1344
3945	030-00115-00-00	2008-03-18	2008-03-18	504086.0	4200783.0	0
3946	030-00124-02-01	2010-03-08	2021-03-17	373635.0	4212532.0	4027
3947	030-00143-02-26	2018-04-18	2020-11-11	301637.02169	4096125.97448	938
3948	030-00175-08-23	2018-04-18	2020-11-11	300285.38246	4097306.633	938
3949	030-00175-08-63	2017-03-07	2017-11-15	300425.23	4097164.91	253
3950	030-00179-02-32	2021-03-10	2021-03-31	299.894	4.097785	21
3951	030-00219-01	2020-03-16	2020-04-20			35
3952	030-00233-00-00	2007-04-03	2007-11-28	362095.0	4154774.0	239
3953	030-00251-00-30	2008-06-24	2012-11-27	354078.0	4156253.0	1617
3954	030-00260-04	2011-03-14	2011-11-07	405909.0	4149524.0	238
3955	030-00263-01	2009-03-09	2010-11-08	405841.0	4149339.0	609
3956	030-00385-03-00	2013-03-22	2014-11-19	421446.0	4128780.0	607
3957	030-00675-00-00	2006-03-06	2008-10-20	476016.0	4225544.0	959
3958	030-00692-03-00	2010-04-05	2011-11-07	475798.0	4225735.0	581
3959	031-00002-01	2019-03-18	2021-03-24	483035.0	4225173.0	737
3960	031-00004-12-00	2017-03-21	2021-03-23	283480.0	4168381.0	1463
3961	031-00008-04-01	2014-03-19	2014-11-26	339218.0	4151263.0	252
3962	031-00009-00-00	2008-03-25	2009-10-27	324591.0	4097486.0	581
3963	031-00023-00-00	2006-03-20	2006-11-21	493287.0	4240530.0	246
3964	031-00029-00-00	2006-03-07	2012-10-29	407735.0	4181660.0	2428
3965	031-00031-00-00	2006-04-17	2007-11-06	284516.0	4084658.0	568
3966	031-00031-00-M0	2008-03-10	2008-09-17	284528.0	4084479.0	191
3967	031-00031-02-00	2009-03-18	2010-11-02	284528.0	4084479.0	594
3968	031-00031-02-01	2011-03-29	2011-11-09	284528.0	4084479.0	225
3969	031-00046-00-00	2006-03-14	2007-11-12	392155.0	4187812.0	608
3970	031-00047-01	2021-03-17	2021-03-17	431056.0	4128030.0	0
3971	031-00054-01-00	2016-03-02	2021-03-16	377010.0	4146155.0	1840
3972	031-00055-00-00	2006-07-11	2006-11-21	419486.0	4131775.0	133
3973	031-00056-01-00	2009-03-24	2015-10-27	430771.0	4128910.0	2408
3974	031-00056-08-01	2016-04-13	2020-11-18	430771.0	4128910.0	1680
3975	031-00059-02-00	2019-04-03	2020-11-18	429599.0	4128089.0	595
3976	031-00060-05	2012-10-24	2012-10-24			0
3977	031-00064-00-00	2006-04-03	2009-11-24	375959.0	4107601.0	1331
3978	031-00064-01-01	2010-03-09	2012-11-20	375959.0	4107601.0	987
3979	031-00066-001-0	2012-02-28	2012-11-27	35632132.0	41479904.0	273
3980	031-00075-00-00	2006-04-17	2007-10-22	283602.0	4085618.0	553
3981	031-00079-00-M0	2008-03-10	2008-11-04	283386.0	4085488.0	239
3982	031-00079-04-00	2009-03-18	2010-11-16	283386.0	4085488.0	608
3983	031-00079-04-01	2011-03-30	2021-03-24	283386.0	4085488.0	3647
3984	031-00082-03-01	2010-03-09	2014-11-18	325287.0	4098161.0	1715
3985	031-00083-01	2012-03-27	2012-10-23	483958.0	4227887.0	210
3986	031-00088-00-00	2006-03-13	2010-11-23	390982.0	4165535.0	1716
3987	031-00164-00-00	2013-04-16	2021-03-22	455781.0	4202340.0	2897
3988	031-00168-01-00	2014-03-17	2014-11-03	373954.0	4179361.0	231
3989	031-00177-00-00	2006-07-27	2012-10-03	455565.0	4202588.0	2260
3990	031-00202-01	2009-03-10	2021-03-22	424476.0	4146491.0	4395
3991	031-00204-00-00	2006-03-21	2006-11-21	503004.0	4200253.0	245
3992	031-00290-00-00	2007-03-13	2010-11-23	378962.0	4142984.0	1351
3993	031-00318-00-00	2008-06-04	2011-11-23	451353.0	4145619.0	1267
3994	031-00332-01-1	2018-07-16	2021-03-22	454972.0	4201489.0	980
3995	031-00349-01-00	2010-04-05	2013-11-12	470456.0	4224108.0	1317
3996	031-00349-01-1	2015-02-23	2017-11-07	470349.0	4223925.0	988
3997	031-00517-00-00	2015-03-18	2019-07-08	450306.0	4146395.0	1573
3998	031-00517-01-00	2019-03-15	2021-03-16	450306.0	4146395.0	732
3999	031-00565-00-20	2008-07-15	2010-11-08	412063.0	4181133.0	846
4000	031-00630-00-00	2006-03-08	2008-07-01	411805.0	4180275.0	846
4001	031-00770-01-01	2020-02-12	2020-08-27	278710.0	4136652.0	197
4002	032-00001-00-00	2007-03-14	2011-10-31	474299.0	4169035.0	1692
4003	032-00001-31-02	2017-03-17	2020-11-17	294989.0	4159932.0	1341
4004	032-00002-00-00	2006-03-27	2009-10-12	474655.0	4168817.0	1295
4005	032-00005-01	2009-07-27	2018-11-12	513709.0	4241893.0	3395
4006	032-00006-00-00	2009-09-02	2009-11-23	350073.0	4157056.0	82
4007	032-00006-03-01	2010-03-09	2017-06-20	350073.0	4157056.0	2660
4008	032-00007-00-00	2007-04-11	2007-10-31			203
4009	032-00014-03-1	2015-07-28	2017-10-10	483658.0	4224257.0	805
4010	032-00016-00-00	2007-07-18	2019-07-10	453083.0	4148966.0	4375
4011	032-00016-01-00	2019-03-26	2020-11-17	453411.0	4147023.0	602
4012	032-00016-03-01	2013-03-25	2020-11-11	344029.0	4115101.0	2788
4013	032-00016-04	2016-03-16	2021-03-16	357676.0	4137609.0	1826
4014	032-00023-00-00	2006-04-10	2007-11-12	477593.0	4188178.0	581
4015	032-00025-01-01	2013-03-18	2014-11-17	376311.0	4108871.0	609
4016	032-00029-00-00	2008-03-17	2011-11-29	338788.0	4141380.0	1352
4017	032-00032-01-00	2009-03-10	2009-11-23	3428114.0	4143746.0	258
4018	032-00041-04	2019-03-18	2019-11-19	339459.0	4141119.0	246
4019	032-00043-01	2020-03-16	2021-03-08	339269.0	4141472.0	357
4020	032-00044-01-01	2011-03-15	2014-11-25	335024.0	4170833.0	1351
4021	032-00048-01-01	2019-03-12	2021-03-22	429306.0	4219022.0	741
4022	032-00049-00-00	2006-03-28	2011-11-30	349798.0	4156212.0	2073
4023	032-00049-04	2019-04-09	2019-11-19	349441.0	4155925.0	224
4024	032-00053-00-00	2006-04-10	2007-11-12	478958.0	4188009.0	581
4025	032-00059-00-00	2006-03-29	2009-11-25	343550.0	4114750.0	1337
4026	032-00059-04-00	2010-03-16	2016-11-07	343550.0	4114750.0	2428
4027	032-00059-04-01	2017-03-13	2021-03-22	343550.0	4114750.0	1470
4028	032-00060-00-00	2006-03-28	2018-11-19	339820.0	4141178.0	4619
4029	032-00079-01	2009-03-10	2012-03-13	421855.0	4134534.0	1099
4030	032-00102-01	2015-02-20	2017-11-07	453834.0	4221813.0	991
4031	032-00102-01-00	2010-03-16	2011-11-09	453896.0	4221926.0	603
4032	032-00120-04-1	2013-03-18	2017-11-07	330692.0	4098837.0	1695
4033	032-00120-04-2	2018-06-26	2021-03-24	330692.0	4098837.0	1002
4034	032-00137-01	2009-03-11	2021-03-22	427519.0	4146369.0	4394
4035	032-00194-01	2020-03-16	2020-04-14			29
4036	032-00234-00-00	2006-05-29	2008-11-11	491777.0	4189723.0	897
4037	032-00252-02	2017-03-27	2021-03-19	407821.0	4179536.0	1453
4038	032-00263-01	2016-05-02	2017-08-08	455171.0	4220027.0	463
4039	032-00272-01	2018-01-29	2021-03-22	470693.0	4224541.0	1148
4040	032-00349-02	2011-07-20	2011-11-16	428908.0	4128445.0	119
4041	032-00408-00-00	2006-03-07	2007-11-14	392908.0	4189587.0	617
4042	032-00479-01-00	2010-04-06	2012-11-14	471248.0	4223099.0	953
4043	032-00481-01-01	2017-02-09	2021-03-22	470702.0	4222985.0	1502
4044	033-00001-00-00	2006-03-13	2009-07-01	387074.0	4164141.0	1206
4045	033-00001-005-0	2012-03-20	2012-11-27	387286.0	4164292.0	252
4046	033-00001-05	2016-03-15	2019-11-18	387286.0	4164292.0	1343
4047	033-00001-10	2017-03-08	2020-10-28	273476.0	4196335.0	1330
4048	033-00002-01	2011-03-09	2019-11-20	306854.0	4187660.0	3178
4049	033-00002-01-00	2009-03-11	2009-11-23	356764.0	4111327.0	257
4050	033-00002-01-01	2011-03-09	2017-11-07	350564.0	4109218.0	2435
4051	033-00003-00-00	2006-03-15	2006-11-01	401328.0	4163255.0	231
4052	033-00003-00-20	2008-06-24	2012-11-27	354761.0	4146991.0	1617
4053	033-00004-01-30	2013-04-08	2013-11-11	454181.0	4203663.0	217
4054	033-00005-00-00	2009-03-10	2010-11-15	500575.0	4200464.0	615
4055	033-00008-00-00	2008-03-17	2019-06-26	393651.0	4149803.0	4118
4056	033-00008-03-00	2019-04-10	2021-03-15	393651.0	4149803.0	705
4057	033-00013-02	2011-03-09	2011-07-06	332498.0	4100572.0	119
4058	033-00013-02-01	2011-03-09	2011-11-23	332498.0	4100572.0	259
4059	033-00016-00-00	2006-03-20	2010-03-16	481089.0	4225362.0	1457
4060	033-00020-01	2012-03-27	2012-10-22	481289.0	4225321.0	209
4061	033-00021-00-00	2007-03-12	2011-10-19	356784.0	4140984.0	1682
4062	033-00021-05-01	2019-05-17	2021-03-29	325585.0	4148594.0	682
4063	033-00025-03	2016-04-25	2017-08-08	455429.0	4222476.0	470
4064	033-00027-01-01	2018-03-20	2019-06-26	356059.0	4140301.0	463
4065	033-00029-02	2017-01-24	2021-03-30	247004.0	4128761.0	1526
4066	033-00033-01-00	2013-04-10	2018-11-14	337144.0	4141332.0	2044
4067	033-00033-01-02	2015-03-18	2015-11-04	481111.0	4224891.0	231
4068	033-00033-01-42	2015-03-18	2018-10-10	481111.0	4224891.0	1302
4069	033-00033-01-45	2019-03-20	2021-03-17	337144.0	4141332.0	728
4070	033-00033-25	2017-03-13	2017-11-07	241243.0	4127031.0	239
4071	033-00035-02-00	2015-03-04	2015-03-19	336925.0	4169718.0	15
4072	033-00041-03-01	2012-03-12	2014-11-18	331466.0	4101030.0	981
4073	033-00045-01-1	2011-03-15	2015-11-10	454692.0	4147647.0	1701
4074	033-00048-00-00	2006-04-24	2020-03-24	455662.0	4147010.0	5083
4075	033-00053-00-00	2006-03-22	2010-08-11	390228.0	4146882.0	1603
4076	033-00054-00-00	2006-03-15	2008-11-11	464580.0	4196701.0	972
4077	033-00057-02-02	2020-04-07	2020-11-17	421015.0	4129623.0	224
4078	033-00068-00-00	2006-03-29	2006-11-07	359600.0	4139600.0	223
