codparcela	min_fecha	max_fecha	102_coordenada_x_(utm)	103_coordenada_y_(utm)	days	lat	lon
043-00024-01-00	2019-03-27	2020-11-18	451362.0	4150479.0	602	37.49995921472278	-3.5502628955767714
034-00154-04-00	2018-03-12	2019-11-04	288681.0	4136396.0	602	37.350231960997434	-5.385813896298888
061-00034-01-01	2015-03-17	2016-11-08	331507.0	4101321.0	602	37.04299896348774	-4.894660896243446
013-00075-01-00	2017-03-22	2018-11-14	340889.0	4130160.0	602	37.30446852365792	-4.795350364481482
003-00688-01-00	2019-03-25	2020-11-16	441906.0	4142310.0	602	37.42578421817846	-3.6565926520491145
020-00166-01-00	2019-03-25	2020-11-16	541359.0	4189125.0	602	37.848634237160844	-2.529892380867938
004-00069-02-00	2017-03-22	2018-11-14	329967.0	4138154.0	602	37.37455183075807	-4.920362508639094
046-00008-05	2017-03-21	2018-11-13	377175.0	4169484.0	602	37.664321265655786	-4.392601531167834
012-00074-04-2	2019-03-20	2020-11-11	376773.15	4190557.59	602	37.85415257797359	-4.400733139181458
029-00326-08-00	2019-03-26	2020-11-17	449909.0	4141565.0	602	37.41953706382703	-3.566094586937711
004-00273-01-00	2015-03-18	2016-11-09	375589.0	4111947.0	602	37.14563641074487	-4.4008906504414105
001-00351-01-00	2019-03-26	2020-11-16	440985.0	4146511.0	601	37.463590140006545	-3.667337607149727
002-00298-01	2015-03-17	2016-11-07	411494.0	4191551.0	601	37.86713835199899	-4.00624607217187
040-00005-01-00	2018-03-13	2019-11-04	277226.0	4118564.0	601	37.18697062999201	-5.50969268552199
009-00113-01-00	2018-03-14	2019-11-04	284380.0	4123574.0	600	37.23377001025727	-5.430613141526923
067-00016-03-01	2018-03-14	2019-11-04	295244.0	4117195.0	600	37.17876549033035	-5.306489763580047
003-00104-01	2019-04-01	2020-11-18	358851.0	4121423.0	597	37.228644411010684	-4.5910920799891555
001-00098-03-03	2018-03-12	2019-10-30	411252.0	4117930.0	597	37.20362590990241	-4.000096220446208
012-00351-03	2019-03-18	2020-11-03	410709.0	4186041.0	596	37.81740713964391	-4.014489192039749
002-00087-02-00	2017-03-22	2018-11-07	330715.0	4140277.0	595	37.39381438543322	-4.912404710962862
001-00098-03-1	2016-03-21	2017-11-06	411252.0	4117930.0	595	37.20362590990241	-4.000096220446208
005-00039-01-02	2017-03-22	2018-11-07	336707.0	4140455.0	595	37.39649326641796	-4.84478535215144
031-00059-02-00	2019-04-03	2020-11-18	429599.0	4128089.0	595	37.29675583017485	-3.7943260452680967
006-00003-06-00	2019-04-03	2020-11-18	432248.0	4111526.0	595	37.14766554964602	-3.762934931589065
006-00041-01-05	2019-03-20	2020-11-04	337895.0	4139339.0	595	37.38664758179773	-4.831125681162349
026-00042-18-00	2019-04-03	2020-11-18	432961.0	4131556.0	595	37.32825296767823	-3.7567092541458957
018-00059-03-00	2019-04-03	2020-11-18	452765.0	4114479.0	595	37.175545248596904	-3.5320967492410804
008-00043-01-01	2017-03-22	2018-11-07	338477.0	4136219.0	595	37.35864022724559	-4.823873607887637
001-00048-01-00	2019-04-03	2020-11-18	428412.0	4126441.0	595	37.281811619210146	-3.807558846373493
054-00083-01-01	2016-03-30	2017-11-14	406391.0	4129131.0	594	37.30409993398913	-4.056274868017724
017-00211-03-02	2015-03-23	2016-11-02	417008.0	4150062.0	590	37.49375145610379	-3.9388397357076133
005-00107-01-01	2015-03-24	2016-11-02	418885.0	4157443.0	589	37.56043928709405	-3.9184241153931065
035-00018-01	2019-04-10	2020-11-18	333767.0	4148965.0	588	37.47263629808305	-4.879900675308818
011-00350-01-01	2016-04-06	2017-11-15	392048.0	4127763.0	588	37.29021659826981	-4.2178898982902835
011-00012-12	2018-04-04	2019-11-12	325805.0	4184246.0	587	37.7889846581434	-4.978303748493269
013-00001-18	2018-03-21	2019-10-29	752593.0	4129962.0	587	37.281997293877744	-0.1508709563685398
501-00343-01-00	2019-04-03	2020-11-09	474946.0	4134067.0	586	37.352968419230486	-3.282894050261433
005-00090-02-00	2019-03-27	2020-10-29	448114.0	4146099.0	582	37.460304421844214	-3.5866984771582406
010-00007-02	2019-04-15	2020-11-16	327615.0	4186177.0	581	37.806722276856135	-4.9582182574820575
149-00002-02	2019-04-15	2020-11-16	319851.0	4180088.0	581	37.75037695183194	-5.044851349475825
013-00021-01	2016-04-13	2017-11-15	417175.0	4097338.0	581	37.01857357038686	-3.931083438656776
027-00126-01-00	2019-03-25	2020-10-20	395919.0	4171312.0	575	37.68311182845299	-4.180386317682014
038-00024-06-00	2019-03-25	2020-10-20	387627.0	4169186.0	575	37.662975448926225	-4.274077983332475
038-00001-01-00	2019-03-25	2020-10-20	387418.0	4170415.0	575	37.67402455472729	-4.276636792049761
017-00002-02-00	2019-03-25	2020-10-20	382445.0	4171105.0	575	37.67961829320102	-4.333126265151093
012-00020-01-00	2019-03-25	2020-10-20	438982.0	4133215.0	575	37.34362109144805	-3.6888878869742614
067-00016-02-00	2019-03-25	2020-10-20	376639.0	4158446.0	575	37.564788129361304	-4.396815045872919
024-00002-01-00	2019-03-25	2020-10-20	390727.0	4171285.0	575	37.68226452493498	-4.239252588505269
006-00017-01-00	2019-03-25	2020-10-20	384970.0	4181349.0	575	37.772246901580914	-4.306118858847247
069-00041-05-00	2019-03-25	2020-10-20	379366.0	4161521.0	575	37.59285814185811	-4.3664517699988235
120-00040-01-00	2017-03-02	2018-09-24	311384.0	4118561.0	571	37.194469468331356	-5.125143306609229
071-00018-09	2019-03-19	2020-10-07	318627.0	4154870.0	568	37.52298041540936	-5.052475996967593
015-00059-01-00	2016-08-30	2018-03-20	270484.0	4072542.0	567	36.77089550081303	-5.57158270466187
018-00148-01	2016-03-23	2017-10-10	492215.0	4216813.0	566	38.09908931268808	-3.088789720155141
017-00026-00-01	2020-03-11	2021-09-23	311372.0	4107428.0	561	37.09418097253578	-5.122473115980448
009-00104-01	2019-04-30	2020-11-11	435680.55642	4135853.26195	561	37.36717726785835	-3.726387348620126
007-00549-03-00	2019-04-30	2020-11-11	437294.0	4139305.0	561	37.39839881570761	-3.708459961580467
008-00359-02-00	2019-04-30	2020-11-11	435117.97	4138552.56	561	37.391467154564104	-3.732977156930133
013-00318-02-00	2019-04-30	2020-11-11	438185.11391	4133639.06965	561	37.34739060085156	-3.6979194321917483
006-00003-01-00	2019-04-30	2020-11-11	443405.52	4134015.6	561	37.351117430939716	-3.639010835144457
013-00144-01-00	2019-04-30	2020-11-11	435563.55572	4133192.31866	561	37.34318563997293	-3.7274770847458494
025-00078-00-01	2020-03-11	2021-09-23	311542.0	4105654.0	561	37.07823480069351	-5.1201161092104135
070-00003-12-00	2019-09-04	2021-03-17	357914.4575	4200459.0201	560	37.94061449274512	-4.616979597667451
069-00008-01-00	2019-03-19	2020-09-28	321485.0	4150710.0	559	37.486064479275335	-5.01914259964978
004-00262-01-03	2018-03-30	2019-10-09	279837.69	4130751.2	558	37.29734287408736	-5.483896982359122
035-00011-03-00	2019-09-02	2021-03-11	388198.0	4166277.0	556	37.636831536258036	-4.267159939953118
037-00007-00-00	2019-04-24	2020-10-28	320220.0	4143458.0	553	37.42049273334998	-5.031674039755377
030-00084-10-00	2019-03-20	2020-09-22	340847.0	4144821.0	552	37.436548408854726	-4.798976371495152
024-00069-16	2019-09-11	2021-03-15	386495.0	4132840.0	551	37.335307844589984	-4.28130001439668
007-00034-01	2015-03-19	2016-09-19	495891.0	4185395.0	550	37.815944262051126	-3.0466845294345024
017-00532-01	2015-03-19	2016-09-19	495069.0	4192316.0	550	37.878320067131824	-3.0560709183679844
002-00306-01	2015-03-20	2016-09-19	492689.0	4180152.0	549	37.768667969094665	-3.0830112359987187
024-00145-07	2015-03-20	2016-09-19	486542.0	4184931.0	549	37.811672172736316	-3.152894627727936
019-00020-08	2018-05-28	2019-11-20	346860.82	4183486.98	541	37.78591876655671	-4.73912415178829
009-00001-11-00	2015-03-17	2016-09-06	445070.0	4191251.0	539	37.86707819100397	-3.624516832281008
001-00290-01-1	2019-05-29	2020-11-18	450303.0	4131138.0	539	37.325575289108635	-3.5609417939452377
003-00211-01-1	2019-06-05	2020-11-18	448122.0	4134755.0	532	37.35805762652502	-3.585811295761135
028-00001-02	2017-05-23	2018-11-06	486835.0	4224398.0	532	38.16738798692125	-3.150289825122986
044-00150-01	2015-05-18	2016-10-19	501904.0	4235966.0	520	38.27173945328004	-2.9782331258691825
002-00170-01	2017-06-12	2018-11-12	406832.0	4113113.0	518	37.159781091940935	-4.049296749423888
021-00012-02-00	2015-07-01	2016-11-23	388433.4	4216040.2	511	38.08527134688267	-4.272178141379065
021-00173-01-01	2018-05-23	2019-10-09	278351.25	4128439.17	504	37.27616909653157	-5.499963310639402
019-00306-01-02	2018-05-23	2019-10-09	278564.8	4131203.26	504	37.30111166457073	-5.4983801789513596
002-00004-01-01	2018-05-23	2019-10-09	277177.17	4137061.45	504	37.35353453777807	-5.515781995951969
018-00501-02-01	2015-06-23	2016-11-07	374363.0	4105375.0	503	37.086248879926366	-4.413590184460088
007-00211-03-1	2015-07-01	2016-11-15	429296.0	4169580.0	503	37.670683386392916	-3.8017306152577834
003-00128-01-0	2019-11-06	2021-03-17	408013.0	4203820.0	497	37.977355737027075	-4.047383522169636
016-00058-05-00	2015-07-01	2016-11-09	380122.4	4211147.2	497	38.04012027308282	-4.36610321295225
008-00126-01-01	2018-07-09	2019-11-11	333303.0	4107196.0	490	37.096250414805695	-4.87577877509456
059-00065-01	2018-06-12	2019-10-09	314835.0	4159376.0	484	37.56281508256421	-5.096498230488521
005-00345-03	2017-07-18	2018-11-13	525476.0	4227686.0	483	38.19675715831345	-2.7090529403566155
009-00060-03-01	2015-03-18	2016-07-05	380485.0	4134751.0	475	37.351774519352126	-4.349435250941784
047-00097-01	2016-04-25	2017-08-08	455332.0	4231216.0	470	38.22782258476898	-3.5103439089984754
014-00183-02	2016-04-25	2017-08-08	457092.0	4229864.0	470	38.215723755451776	-3.490154370654881
033-00025-03	2016-04-25	2017-08-08	455429.0	4222476.0	470	38.14906029922866	-3.5086875904371886
037-00084-01	2016-04-25	2017-08-08	452796.0	4228188.0	470	38.20040418378873	-3.5391158708156643
004-00034-05-2	2017-03-07	2018-06-19	305460.0	4103033.0	469	37.05338299427905	-5.1878142104908544
014-00046-02	2015-03-19	2016-06-27	496781.0	4189136.0	466	37.84966604841815	-3.036589417709638
021-00305-05	2015-03-20	2016-06-28	489748.0	4185489.0	466	37.81674316267437	-3.116479650580481
019-00177-02	2015-03-19	2016-06-27	491667.0	4192364.0	466	37.878727915291165	-3.0947559328151466
023-00088-03	2015-03-19	2016-06-27	489847.0	4190097.0	466	37.858276778642065	-3.115419544288386
023-00281-01	2015-03-20	2016-06-27	487276.0	4188505.0	465	37.84389564799306	-3.144618626200021
033-00027-01-01	2018-03-20	2019-06-26	356059.0	4140301.0	463	37.39831428248683	-4.626214127643225
032-00263-01	2016-05-02	2017-08-08	455171.0	4220027.0	463	38.12697631947115	-3.5114779426335336
052-00412-01	2016-04-25	2017-07-31	455459.0	4225338.0	462	38.17485497080469	-3.508524341063882
021-00007-02-01	2019-03-20	2020-06-17	331046.0	4212206.0	455	38.04183102214124	-4.925369991477092
023-00025-01	2019-07-24	2020-10-19	506249.0	4221185.0	453	38.138504814181395	-2.9286903909148836
001-00137-01	2019-09-04	2020-11-18	425231.0	4104983.0	441	37.0881567594126	-3.8412910280520656
005-00095-02-01	2018-05-23	2019-08-07	281538.84	4129756.81	441	37.28878891228364	-5.464428378783726
016-00001-19-00	2017-03-22	2018-06-06	293557.0	4163858.0	441	37.598657547253666	-5.338503234124811
006-00013-01	2019-09-02	2020-11-16	441331.0	41033508.0	441	-9999999.0	-9999999.0
016-00005-01-02	2020-01-08	2021-03-17	357016.0	4214518.0	434	38.06713433726099	-4.630002811019587
004-00018-01	2019-09-09	2020-11-16	4266154.0	4111509.0	434	-9999999.0	-9999999.0
005-00262-01-01	2015-07-27	2016-10-03	422308.0	4193482.0	434	37.88552706892715	-3.8835213161286033
003-00029-06-02	2020-01-08	2021-03-17	363908.0	4220771.0	434	38.12453356224091	-4.55265369643451
005-00141-12-02	2020-01-08	2021-03-17	367275.0	4212987.0	434	38.05490411751263	-4.512806231816077
023-00015-04-02	2017-05-18	2018-07-24	340640.0	4096731.0	432	37.00323853842706	-4.791038253166137
010-00137-05	2015-05-19	2016-07-19	406354.0	4109693.0	427	37.12890994492204	-4.054251425244275
019-00227-01	2019-09-16	2020-11-16	437038.0	4095812.0	427	37.00636041607111	-3.7076824359098715
001-00027-03	2015-09-01	2016-10-26	485193.0	4221540.0	421	38.14160442566665	-3.1689751557742802
022-00123-01-0	2019-09-17	2020-11-09	389319.0	4154353.0	419	37.52951564807498	-4.252655365068855
029-00004-06-01	2020-02-04	2021-03-23	413499.0	4158597.0	413	37.57034931590564	-3.9795353414143526
021-00069-04-01	2020-02-05	2021-03-17	330580.0	4209883.0	406	38.02081900285517	-4.930128330217447
022-00220-01	2016-04-06	2017-05-17	472660.0	4214823.0	406	38.08077401017872	-3.3117408688010115
016-00144-02-01	2020-02-05	2021-03-17	313201.0	4223207.0	406	38.137406289626746	-5.131481581924198
002-00248-09-05	2020-02-12	2021-03-23	277231.0	4136247.0	405	37.34621318161988	-5.514929947200468
005-00096-03-01	2020-02-12	2021-03-23	281790.0	4129879.0	405	37.28994825519649	-5.461633339500941
010-00597-01	2015-09-17	2016-10-26	504716.36	4228345.13	405	38.20304575702957	-2.9461324203113115
020-00222-01	2015-09-17	2016-10-26	499975.82	4229391.92	405	38.212492393603895	-3.0002762059031958
004-00263-01-01	2020-02-12	2021-03-23	279899.0	4130756.0	405	37.29740061151685	-5.483207290990626
017-00447-05-01	2020-02-12	2021-03-23	274234.0	4133967.0	405	37.32495790769545	-5.548039856847657
011-00269-01	2015-09-17	2016-10-26	507124.34	4228345.13	405	38.20302991714074	-2.918629864491398
002-00021-01-02	2016-04-11	2017-05-17	441126.0	4143702.0	401	37.43828124561035	-3.6655189364961975
022-00005-01-03	2016-04-11	2017-05-17	441256.0	4129472.0	401	37.310030918578676	-3.6629197619815317
011-00264-01-01	2016-04-12	2017-05-17	438900.0	4136665.0	400	37.37471132936175	-3.690098269179559
015-00031-03-01	2016-04-12	2017-05-17	440574.0	4144962.0	400	37.44960249369514	-3.6718599645591574
004-00017-02-01	2016-04-13	2017-05-17	447077.0	4147075.0	399	37.46904253716384	-3.5984938460194797
040-00005-01	2020-02-24	2021-03-29	277245.0	4118567.0	399	37.18700217910798	-5.509479720017469
020-00245-01-1	2015-03-16	2016-04-18	417267.0	4193096.0	399	37.88160431261561	-3.940796929748728
018-00005-01-00	2016-08-30	2017-10-03	266141.0	4072190.0	399	36.76666416581034	-5.6200896236249465
015-00056-01-01	2016-04-13	2017-05-17	425391.0	4133451.0	399	37.34475519784093	-3.842339077802222
009-00105-01-01	2016-04-13	2017-05-17	441715.0	4146666.0	399	37.46503350105832	-3.659095583598793
041-00079-12	2020-02-24	2021-03-25	268512.0	4123573.0	395	37.22995594720695	-5.609324091953226
002-00347-04-00	2017-03-20	2018-04-18	446.367	4151228.0	394	-9999999.0	-9999999.0
082-00046-01	2020-02-24	2021-03-23	282022.0	4114200.0	393	37.148800894669535	-5.454436273078583
104-00029-09-01	2020-02-24	2021-03-22	353697.0	4096982.0	392	37.0076236928974	-4.6443975263079835
012-00039-01	2020-03-04	2021-03-29	278059.0	4122719.0	390	37.2245868715664	-5.501552066658745
010-00166-02-00	2020-02-22	2021-03-16	381870.0	4142820.0	388	37.42466473606946	-4.335090206833694
117-00095-01-00	2020-03-02	2021-03-24	25718973.0	415722507.0	387	-9999999.0	-9999999.0
016-00134-01-03	2020-03-03	2021-03-24	287178.0	4084260.0	386	36.88033319275096	-5.3879691959638265
003-00156-02-01	2020-03-03	2021-03-24	292050.0	4080039.0	386	36.84339970610474	-5.332188302662117
105-00047-02	2020-03-09	2021-03-29	275770.0	4143086.0	385	37.407446874242154	-5.533481059883698
012-00013-03	2016-04-12	2017-05-02	414491.0	4100606.0	385	37.04778785992428	-3.9616233605801083
002-00085-01-01	2020-03-11	2021-03-31	352194.0	4125366.0	385	37.263139992561484	-4.666886863399294
017-00118-01	2016-04-13	2017-05-03	410916.0	4094719.0	385	36.99439557040318	-4.001125394073499
007-00173-07	2016-04-13	2017-05-03	411473.0	4100389.0	385	37.045552107481996	-3.995533275549443
017-00002-02	2020-03-10	2021-03-30	748605.0	4131668.0	385	37.2984305214002	-0.19523355985117696
012-00057-03-01	2020-03-04	2021-03-23	285705.0	4080562.0	384	36.846693298498444	-5.403439857856364
014-00001-29-01	2020-03-04	2021-03-23	298030.0	4127168.0	384	37.26919846654985	-5.2778306605439544
050-00015-01-00	2020-03-03	2021-03-22	308274.0	4112337.0	384	37.13777156915883	-5.158565492717827
015-00001-40-PT	2020-03-03	2021-03-22	219047.0	4130802.0	384	37.28143012199462	-6.168909503018727
014-00001-28	2020-03-04	2021-03-23	298030.0	4127168.0	384	37.26919846654985	-5.2778306605439544
029-00077-01	2020-03-04	2021-03-23	298030.0	4127168.0	384	37.26919846654985	-5.2778306605439544
079-00022-01	2020-03-05	2021-03-23	277986.0	4110096.0	383	37.11089221001933	-5.498626501966921
065-00022-01	2020-03-04	2021-03-22	279633.0	4105869.0	383	37.07321365287853	-5.478865425936683
018-00107-01	2020-03-04	2021-03-22	461920.0	4205329.0	383	37.99481991743937	-3.4336946650042566
038-00023-01-00	2020-03-05	2021-03-22	313544.0	4113191.0	382	37.14652995744164	-5.099482204636431
022-00065-01	2020-03-09	2021-03-24	287761.0	4123571.0	380	37.2345189237617	-5.392529953087327
018-00221-01	2020-03-09	2021-03-24	290704.0	4123923.0	380	37.238354631890466	-5.35947878112369
033-00108-01	2020-03-10	2021-03-25	292381.0	4118652.0	380	37.19125611161171	-5.339120797748104
084-00027-02-01	2020-03-02	2021-03-17	361697.0	4143173.0	380	37.42505106310744	-4.563077078505784
013-00031-03	2020-03-09	2021-03-23	437423.0	4227097.0	379	38.189634751320504	-3.7145834240543767
010-00224-01-01	2020-03-09	2021-03-22	434258.0	4218862.0	378	38.11519631952056	-3.7499622397445616
017-00263-01	2020-03-10	2021-03-23	434703.0	4223015.0	378	38.15265515849474	-3.7452667485351014
020-00030-03	2020-03-10	2021-03-23	431162.0	4222646.0	378	38.14906641229657	-3.785642832682409
011-00348-01-01	2020-03-11	2021-03-24	417913.0	4211907.0	378	38.0511828096247	-3.935600665622632
011-00060-01-01	2020-03-10	2021-03-23	429084.0	4199119.0	378	37.93688159269067	-3.807026102705646
020-00023-01-01	2020-03-10	2021-03-23	431470.0	4214306.0	378	38.07393072767416	-3.781326858764746
020-00015-01-05	2020-03-09	2021-03-22	439592.0	4215656.0	378	38.086676194280905	-3.6888467153090034
071-00009-02	2020-03-10	2021-03-23	277031.0	4116105.0	378	37.16477961373283	-5.511154076827643
016-00212-02	2020-03-17	2021-03-30	294340.0	4125106.0	378	37.24981894861649	-5.318846177748292
009-00009-01-02	2020-03-11	2021-03-23	281122.0	4125417.0	377	37.24960820451391	-5.467850067264292
009-00058-01	2020-03-10	2021-03-22	300639.0	4119196.0	377	37.19795607105356	-5.2462945786093895
004-00506-01-00	2020-03-11	2021-03-22	450502.6656833439	4207014.562556934	376	38.00945961948226	-3.563838330007044
011-00359-01-01	2020-03-11	2021-03-22	279106.0	4126458.0	376	37.2585071341589	-5.4908697769719685
027-01002-01-01	2020-03-11	2021-03-22	428576.0	4214611.0	376	38.07645538127479	-3.8143495110434986
005-00053-01	2020-03-16	2021-03-22	422857.0	4217746.0	371	38.1042371791752	-3.8798871871890763
005-00180-01	2020-03-12	2021-03-17	446479.0	4145022.0	370	37.450503943387915	-3.6051070177466507
005-00080-03-1	2015-11-03	2016-11-07	334823.0	4066182.0	370	36.726990489190584	-4.849735674960673
006-00088-01-2	2020-03-12	2021-03-17	446134.0	4147424.0	370	37.47213365171992	-3.609182993945705
003-00210-01	2020-03-12	2021-03-17	443728.0	4148112.0	370	37.47819128727424	-3.6364440824234006
023-00624-01	2020-03-18	2021-03-22	432097.0	4208752.0	369	38.02392537959101	-3.7736519144720932
104-00019-01	2016-09-05	2017-09-05	482979.0	4210944.0	365	38.04606675129991	-3.193988269651495
005-00148-01	2020-03-16	2021-03-15	422913.0	4217788.0	364	38.1046204506331	-3.879253061239174
042-00032-01-X0	2020-03-18	2021-03-17	353949.0	4220781.0	364	38.12306730154342	-4.6662337067104005
018-00057-15-1	2020-03-17	2021-03-16	349326.0	4136386.0	364	37.36197017155257	-4.701454782730931
023-00099-01-00	2020-03-04	2021-03-03	319557.0	4127763.0	364	37.27898031013485	-5.035340300199568
080-00006-01-1	2020-03-25	2021-03-24	409346.0	4173981.0	364	37.70859037662654	-4.028466628351039
019-00232-01-01	2020-03-25	2021-03-23	277840.0	4131869.0	363	37.30693399659064	-5.506749838950438
041-00148-01	2016-03-23	2017-03-21	498268.0	4213386.0	363	38.068234431149286	-3.0197455613719724
065-00010-08	2020-03-24	2021-03-22	303907.0	4120922.0	363	37.214195172568076	-5.209951169688919
004-00007-01-00	2015-06-03	2016-05-30	463816.0	4147446.0	362	37.47319368019171	-3.4092200750026818
064-00047-02	2020-03-26	2021-03-22	306953.0	4122602.0	361	37.22996327884996	-5.176080682773367
001-00019-11	2020-03-24	2021-03-17	752729.0	4129869.0	358	37.281123111481364	-0.14937027814947432
053-00056-01	2020-03-16	2021-03-08	349337.0	4149626.0	357	37.48126165789176	-4.704032400428325
028-00017-01-01	2020-03-31	2021-03-23	372400.0	4109574.0	357	37.12382259276256	-4.436384851074404
032-00043-01	2020-03-16	2021-03-08	339269.0	4141472.0	357	37.4061036670909	-4.816075999423186
010-00028-01	2020-03-16	2021-03-08	348374.0	4141065.0	357	37.40397195720552	-4.713159740786792
010-00017-02-1	2020-04-07	2021-03-29	745532.0	4136169.0	356	37.33977100300906	-0.228377125737561
015-00050-01-0	2020-03-30	2021-03-16	361313.0	4162337.0	351	37.5976662272146	-4.571031394334738
011-00124-04-00	2020-03-31	2021-03-15	445284.0	4102305.0	349	37.06540379043715	-3.6154761799908752
008-00034-01	2020-04-06	2021-03-15	466756.0	4150317.0	343	37.499181891130384	-3.3761007699858947
002-00034-08	2020-04-15	2021-03-24	466814.0	4220630.0	343	38.132914109103226	-3.3786679737957597
011-00129-01	2020-04-15	2021-03-23	482774.0	4206053.0	342	38.00198121806896	-3.1962070556290656
001-00227-02	2020-04-15	2021-03-23	448447.0	4198047.0	342	37.92852509341928	-3.586610456543191
037-00715-04-00	2020-04-07	2021-03-15	397332.0	4133633.0	342	37.343715948858055	-4.1591005662134375
015-00321-09-00	2020-04-15	2021-03-16	402927.0	4110258.0	335	37.13365270038692	-4.0928989854326145
006-00285-05	2016-05-31	2017-04-19	417227.0	4165502.0	323	37.63292196620341	-3.9381059916405112
008-00112-03	2016-05-31	2017-04-19	418784.0	4169083.0	323	37.66533388862571	-3.9208602957828593
014-00376-01	2016-05-31	2017-04-19	418996.0	4164294.0	323	37.62219279066586	-3.9179255462091733
001-00055-02	2016-06-08	2017-04-19	421290.0	4167704.0	315	37.65312428789902	-3.89230068472902
005-00280-01	2015-06-16	2016-04-19	423872.0	4183067.0	308	37.79179800211925	-3.8646408220020576
003-00074-01	2020-05-20	2021-03-23	305558.0	4084380.0	307	36.88537879538654	-5.18190947387308
009-00113-05	2020-05-20	2021-03-23	310421.0	4084380.0	307	36.88636806276253	-5.127374473541499
011-00088-01	2018-09-04	2019-06-19	417913.0	4211907.0	288	38.0511828096247	-3.935600665622632
066-00017-02-01	2020-02-05	2020-11-18	322202.0	4218488.0	287	38.096720446032464	-5.027659885259405
260-00004-04-00	2020-02-05	2020-11-05	243918.0	4083298.0	274	36.86093247040661	-5.872535910597935
002-00014-01	2017-01-04	2017-10-04	277734.75	4137025.34	273	37.35334304460203	-5.509481330266937
006-00055-01-00	2019-02-01	2019-10-29	445560.0	4147162.0	270	37.46973855177832	-3.615654782112411
005-00378-01-00	2019-02-01	2019-10-29	445085.0	4144704.0	270	37.4475559992311	-3.620843021085377
008-00071-01-00	2019-02-01	2019-10-29	444362.0	4147835.0	270	37.47573304887691	-3.6292529184907814
043-00035-01-1	2018-02-06	2018-10-24	477777.0	4229111.0	260	38.209686151231736	-3.253841329016065
007-00028-10	2020-02-27	2020-11-10	257189.0	4157225.0	257	37.5300619722725	-5.747867211769434
009-00025-03-00	2017-03-03	2017-11-13	312574.0	4138885.0	255	37.377784519008294	-5.116868322048535
012-00040-01-01	2017-03-03	2017-11-13	302359.0	4113616.0	255	37.14806090354824	-5.225452637161193
007-00037-01-61	2017-03-07	2017-11-15	303549.09	4096385.88	253	36.99310967758114	-5.207556038290557
030-00175-08-63	2017-03-07	2017-11-15	300425.23	4097164.91	253	36.9994689334521	-5.242841339611122
012-00007-01	2019-07-02	2020-03-11	306986.0	4085458.0	253	36.89538265519642	-5.1661702595023264
006-00067-17	2017-03-08	2017-11-15	346875.0	4127249.0	252	37.27924604061916	-4.7272352423408055
046-00041-01-01	2020-03-04	2020-11-11	334527.0	4103835.0	252	37.06618640194863	-4.861271523559417
010-00166-02-20	2019-03-06	2019-11-13	381870.0	4142820.0	252	37.42466473606946	-4.335090206833694
007-00036-26	2017-03-08	2017-11-15	346242.0	4126211.0	252	37.26978940928651	-4.734157840423851
007-00060-01	2016-03-09	2016-11-16	353753.0	4139532.0	252	37.391024405281804	-4.65210486577799
095-00001-03-0	2017-03-08	2017-11-15	317649.0	4129846.0	252	37.29737239060977	-5.05736037731916
008-00023-03-1	2016-03-16	2016-11-23	341764.0	4159395.0	252	37.56800652901896	-4.791751666428273
005-00209-02-1	2017-03-06	2017-11-13	307410.0	4099256.0	252	37.019762405390935	-5.164932108959005
081-00156-02-00	2017-03-01	2017-11-06	279776.0	4112246.0	250	37.13067737126722	-5.4791301455900285
009-00154-03-00	2017-03-03	2017-11-08	297383.0	4140116.0	250	37.38567704285245	-5.2886585652242735
006-00100-01-00	2016-03-14	2016-11-17	431821.0	4188905.0	248	37.845040064010306	-3.774916159983598
006-00067-17-00	2018-03-12	2018-11-14	346875.0	4127249.0	247	37.27924604061916	-4.7272352423408055
021-00113-01	2016-03-15	2016-11-16	441365.0	4217590.0	246	38.10422243561162	-3.6687888877132355
050-00323-01-00	2016-03-14	2016-11-15	397818.0	4134761.0	246	37.35393518647798	-4.153770313248752
032-00041-04	2019-03-18	2019-11-19	339459.0	4141119.0	246	37.4029563404177	-4.81385351169382
050-00086-03	2019-03-18	2019-11-19	349632.0	4147501.0	246	37.46216404975687	-4.70026337502023
018-00021-01	2019-03-18	2019-11-19	349404.0	4137108.0	246	37.36848797843719	-4.700721196173955
024-00294-02-00	2016-03-15	2016-11-15	434064.0	4176461.0	245	37.73305410122885	-3.7482926086489434
019-00001-03-2	2016-03-09	2016-11-09	336340.0	4107838.0	245	37.102570156767605	-4.841760845258606
001-00107-01-01	2020-03-11	2020-11-11	323780.0	4123078.0	245	37.23758432831362	-4.986623511445763
007-00001-02-00	2020-03-17	2020-11-17	338575.0	4177130.0	245	37.72722470105304	-4.831765909594683
036-00011-01-00	2020-03-17	2020-11-17	338721.0	4172420.0	245	37.68481924347143	-4.829066562608828
005-00021-01-01	2017-03-07	2017-11-07	349894.0	4115906.0	245	37.177535952081605	-4.690910682035015
021-00033-01-01	2016-03-08	2016-11-08	334233.0	4108738.0	245	37.11030808507949	-4.865659697002643
003-00218-01	2016-03-09	2016-11-09	430998.0	4220220.0	245	38.127191167793505	-3.787279446311155
007-00006-01-01	2017-03-15	2017-11-15	348418.0	4126068.0	245	37.26885789154186	-4.7095967561701
045-00020-01-00	2017-03-14	2017-11-14	284031.0	4120274.0	245	37.203969612699346	-5.433588575568653
